TransactionID,CreditScore,PreviousFraudCount,UserID,MerchantID,MerchantCategory,MerchantRisk,DeviceType,City,Country,LocationRisk,Amount,TransactionType,Timestamp,HourOfDay,DayOfWeek,PreviousBalance,CurrentBalance,RiskScore,IsNewDevice,IsNewLocation,FraudLabel
TXNFBFB6D2A8FD7,740,0,USR009182,MER002494,Entertainment,Low,Laptop,Singapore,Singapore,Low,1248,UPI,2026-05-21 03:07:27.051095,3,Thursday,369528,368280,0,False,False,0
TXN3A78D9BC8D81,672,0,USR031754,MER004293,E-Commerce,Low,iPhone,San Francisco,USA,Medium,29397,Credit Card,2025-08-31 01:28:52.609628,1,Sunday,2207005,2177608,10,False,False,0
TXNC722B37B6BEF,744,0,USR042129,MER002136,E-Commerce,Low,Tablet,New York,USA,Medium,121587,Net Banking,2025-11-03 10:22:34.556377,10,Monday,10706694,10585107,10,False,False,0
TXN718F2A961994,762,0,USR026305,MER004977,Luxury,Low,Android,Mumbai,India,Low,14572,Debit Card,2025-09-21 09:49:39.412069,9,Sunday,4095921,4081349,0,False,False,0
TXN6939E33EBF4E,690,0,USR038778,MER002239,E-Commerce,Low,Android,Sydney,Australia,Medium,5961,UPI,2025-12-17 08:09:08.678700,8,Wednesday,999178,993217,10,False,False,0
TXNC2B0FFBBCD37,612,0,USR019766,MER004714,Grocery,Medium,Tablet,Dubai,UAE,Medium,21218,Wallet,2026-05-16 03:30:48.926685,3,Saturday,1426321,1405103,40,False,True,0
TXN8F01E7CFB39E,577,0,USR032897,MER001727,E-Commerce,Low,iPhone,Bengaluru,India,Low,12852,Wallet,2025-07-07 03:45:50.634279,3,Monday,3551969,3539117,0,False,False,0
TXNE978DB0B0964,819,0,USR007583,MER003329,Luxury,Low,Laptop,Chennai,India,Low,1856,Wallet,2025-12-12 05:14:02.832320,5,Friday,863505,861649,0,False,False,0
TXN9F4DB70351A0,592,0,USR019272,MER004938,Grocery,Low,Laptop,Chennai,India,Low,33078,UPI,2025-07-11 19:42:33.547759,19,Friday,4670437,4637359,0,False,False,0
TXN75248C72FDD6,661,0,USR006629,MER002068,Restaurant,Low,Laptop,Berlin,Germany,Medium,32549,Debit Card,2026-01-11 03:18:21.538507,3,Sunday,1366315,1333766,10,False,False,0
TXN69AC39D544C6,680,0,USR024229,MER001898,Healthcare,Medium,Tablet,Chennai,India,Low,12725,UPI,2026-01-22 14:34:58.675178,14,Thursday,802954,790229,10,False,False,0
TXN4F36227F61AE,661,0,USR008339,MER003297,Fuel,Low,Tablet,Pyongyang,North Korea,High,2649,Debit Card,2025-08-01 08:55:16.760973,8,Friday,479467,476818,20,False,False,0
TXN736514DFF114,706,0,USR049540,MER004082,E-Commerce,Low,Tablet,London,UK,Medium,21760,UPI,2026-02-02 09:45:22.305064,9,Monday,2394149,2372389,30,False,True,0
TXN01CE0A499147,660,0,USR041345,MER000981,Grocery,Low,iPhone,Lagos,Nigeria,High,27722,Credit Card,2026-04-16 11:56:12.193586,11,Thursday,5054781,5027059,20,False,False,0
TXN2B5629563451,645,0,USR032509,MER003476,Fuel,Low,Laptop,Mumbai,India,Low,15350,UPI,2025-07-05 04:55:02.002042,4,Saturday,1135069,1119719,0,False,False,0
TXN26CA056BA852,838,0,USR017371,MER003669,Healthcare,Low,Laptop,Bengaluru,India,Low,21039,Credit Card,2026-06-30 18:03:16.998264,18,Tuesday,2724127,2703088,0,False,False,0
TXNDF663443977E,750,0,USR006868,MER001519,Fuel,Low,Laptop,Sydney,Australia,Medium,4261,Wallet,2025-07-07 12:05:04.227452,12,Monday,461749,457488,10,False,False,0
TXNFF9664090D56,810,0,USR048488,MER004912,Healthcare,Low,Tablet,Sydney,Australia,Medium,33029,Credit Card,2026-02-26 00:53:57.310857,0,Thursday,5006607,4973578,10,False,False,0
TXNC050AEE3CD09,689,0,USR016840,MER004697,Grocery,Low,Android,Chennai,India,Low,30307,Wallet,2026-03-10 23:23:56.980556,23,Tuesday,2513576,2483269,0,False,False,0
TXN9C0BF79C17CF,664,0,USR002919,MER004874,Restaurant,Medium,iPhone,Pyongyang,North Korea,High,22326,Wallet,2026-01-07 12:18:41.305609,12,Wednesday,1198048,1175722,30,False,False,0
TXN3E912243A8EA,769,0,USR012410,MER003640,E-Commerce,Low,iPhone,San Francisco,USA,Medium,13634,Debit Card,2026-02-25 08:47:53.832134,8,Wednesday,917906,904272,10,False,False,0
TXNF8453218E05E,572,0,USR020478,MER003894,Grocery,Low,iPhone,Sydney,Australia,Medium,11227,UPI,2026-03-18 04:41:11.741378,4,Wednesday,976959,965732,10,False,False,0
TXNE450A01612AD,658,0,USR020382,MER002143,Entertainment,Medium,Tablet,New York,USA,Medium,175,UPI,2026-05-29 11:57:57.321973,11,Friday,15672,15497,20,False,False,0
TXN3D840FFAC071,786,0,USR012474,MER001567,Healthcare,Low,iPhone,London,UK,Medium,25412,UPI,2025-11-26 01:35:17.159697,1,Wednesday,1096405,1070993,10,False,False,0
TXN0541934C28B6,683,0,USR036503,MER001175,Entertainment,Medium,Tablet,Sydney,Australia,Medium,16173,Wallet,2025-10-14 17:24:53.905876,17,Tuesday,1061994,1045821,20,False,False,0
TXNA0571CA9E08E,786,0,USR016767,MER002950,Entertainment,Low,Android,Singapore,Singapore,Low,12603,Credit Card,2026-06-03 13:01:40.280403,13,Wednesday,3970969,3958366,0,False,False,0
TXN41596690D74F,584,0,USR017903,MER002966,Fuel,Low,iPhone,Hyderabad,India,Low,2840,Wallet,2026-05-26 09:17:40.897814,9,Tuesday,438142,435302,0,False,False,0
TXN6F4B3C46C8EA,822,0,USR032986,MER004183,Restaurant,Low,Android,New York,USA,Medium,94637,Net Banking,2025-12-16 00:37:38.368272,0,Tuesday,1708552,1613915,10,False,False,0
TXN2B0374D2C93D,766,0,USR010247,MER000589,Luxury,Low,Laptop,Hyderabad,India,Low,23575,Debit Card,2025-09-08 14:06:01.209574,14,Monday,1258687,1235112,0,False,False,0
TXN500470682A4E,606,0,USR043030,MER001736,Entertainment,Low,Laptop,Moscow,Russia,High,3106,Debit Card,2026-06-04 02:37:05.420111,2,Thursday,61927,58821,20,False,False,0
TXN61F80CB9BA4F,750,0,USR009926,MER003850,Travel,Low,iPhone,Kolkata,India,Low,22337,Net Banking,2025-07-04 12:29:29.007927,12,Friday,7454662,7432325,0,False,False,0
TXN00C559DB4ED6,651,0,USR008217,MER003664,E-Commerce,Low,Android,Sydney,Australia,Medium,47400,Credit Card,2026-02-02 18:24:05.268127,18,Monday,1928290,1880890,10,False,False,0
TXN4B0F3E1149FE,726,0,USR033202,MER004757,Grocery,Low,Tablet,London,UK,Medium,4474,Net Banking,2025-07-06 04:45:19.987346,4,Sunday,296062,291588,10,False,False,0
TXN7D9A2BC7C4E6,711,0,USR049320,MER004781,Travel,Low,iPhone,Hyderabad,India,Low,56058,Debit Card,2025-11-28 01:04:55.683246,1,Friday,3756673,3700615,0,False,False,0
TXNE3A3A49FF85A,740,0,USR004780,MER003417,E-Commerce,Low,Android,Moscow,Russia,High,18826,Net Banking,2026-04-04 07:25:11.893270,7,Saturday,2210885,2192059,20,False,False,0
TXN6EE3C7369DC9,574,0,USR026796,MER004945,Healthcare,Low,Laptop,Delhi,India,Low,30512,Net Banking,2026-02-22 22:04:34.265260,22,Sunday,662896,632384,0,False,False,0
TXNC74BD8E3E42B,836,0,USR028780,MER001530,Travel,Medium,Laptop,Mumbai,India,Low,3163,Debit Card,2026-03-02 06:15:27.170487,6,Monday,1027184,1024021,35,True,False,0
TXNFC93AAB353F4,621,0,USR007033,MER003688,Entertainment,Low,Tablet,Delhi,India,Low,9992,Debit Card,2025-10-15 21:10:47.156664,21,Wednesday,428605,418613,20,False,True,0
TXNA62630A43F53,722,0,USR036345,MER001552,Fuel,Low,iPhone,Ahmedabad,India,Low,1591,UPI,2025-12-03 23:42:59.755569,23,Wednesday,280439,278848,0,False,False,0
TXNCDC57CABA547,678,0,USR033561,MER000864,Fuel,Low,Tablet,Dubai,UAE,Medium,18786,Debit Card,2025-09-16 02:23:41.725507,2,Tuesday,876775,857989,10,False,False,0
TXN6A815A453CB7,759,0,USR016354,MER001108,Entertainment,Low,iPhone,Mumbai,India,Low,52015,Wallet,2025-10-18 17:00:02.577730,17,Saturday,7045577,6993562,0,False,False,0
TXN83105FABAA20,852,0,USR045425,MER002994,Healthcare,Medium,Tablet,Ahmedabad,India,Low,2155,Debit Card,2025-12-27 13:47:14.348498,13,Saturday,1138327,1136172,10,False,False,0
TXN0F54EBDFED4A,808,0,USR036921,MER004458,Grocery,Low,Laptop,Chennai,India,Low,22310,UPI,2025-09-05 09:01:35.798585,9,Friday,2068845,2046535,0,False,False,0
TXNCAA73218AC62,594,0,USR020810,MER000692,Healthcare,Medium,Laptop,Delhi,India,Low,36257,Net Banking,2025-08-24 22:56:33.416844,22,Sunday,2433415,2397158,30,False,True,0
TXNDAD49138B9D3,661,0,USR012017,MER003114,Grocery,Low,Laptop,Singapore,Singapore,Low,1577,Debit Card,2025-10-08 17:09:41.656388,17,Wednesday,137728,136151,20,False,True,0
TXNA7DD0D97DE57,795,0,USR026896,MER001431,Travel,Low,Android,Hyderabad,India,Low,67042,Wallet,2026-01-20 10:29:36.237822,10,Tuesday,4735880,4668838,0,False,False,0
TXNCD657DF4E857,741,0,USR008640,MER002760,Luxury,Low,iPhone,Chennai,India,Low,12109,Net Banking,2025-12-15 11:55:39.535479,11,Monday,629630,617521,0,False,False,0
TXNFB62A096E0A1,766,0,USR042024,MER002005,Restaurant,Low,Tablet,Berlin,Germany,Medium,10137,UPI,2026-03-29 09:09:38.496887,9,Sunday,1096733,1086596,10,False,False,0
TXN8EE84668A549,643,1,USR034693,MER000272,E-Commerce,Low,iPhone,Bengaluru,India,Low,8114,Wallet,2025-12-22 07:14:55.098547,7,Monday,605442,597328,15,False,False,0
TXND9D853D9401F,626,0,USR032534,MER000145,Restaurant,Low,iPhone,Dubai,UAE,Medium,5256,UPI,2025-11-14 11:18:49.522157,11,Friday,431490,426234,10,False,False,0
TXN46F55263666B,624,0,USR002436,MER002899,Luxury,Low,iPhone,Kolkata,India,Low,20891,Credit Card,2025-12-20 06:26:24.389773,6,Saturday,2825044,2804153,0,False,False,0
TXNF3CD851A472D,759,0,USR003252,MER003431,Travel,Low,Tablet,Bengaluru,India,Low,16988,Debit Card,2026-06-07 12:39:03.507460,12,Sunday,1075548,1058560,0,False,False,0
TXN6FF9B6F011D5,661,0,USR007453,MER000344,Travel,Low,iPhone,Lagos,Nigeria,High,27628,Wallet,2025-09-18 04:21:30.330848,4,Thursday,2876184,2848556,20,False,False,0
TXN3A968ED823A8,703,0,USR044952,MER000678,Healthcare,Low,Laptop,New York,USA,Medium,3479,UPI,2026-01-15 13:03:46.609048,13,Thursday,1017093,1013614,10,False,False,0
TXN06A344EF7F3B,706,0,USR039504,MER000215,E-Commerce,Low,Laptop,Mumbai,India,Low,35860,Net Banking,2025-10-03 22:08:28.812628,22,Friday,797923,762063,0,False,False,0
TXN0800DAD23285,784,0,USR011606,MER000325,Healthcare,Low,Laptop,Moscow,Russia,High,13604,Credit Card,2026-06-19 13:05:31.780021,13,Friday,2538852,2525248,20,False,False,0
TXND9A3ABA1859E,861,0,USR032273,MER004208,Healthcare,Low,Android,Berlin,Germany,Medium,120192,Wallet,2026-03-06 22:40:04.092748,22,Friday,9584373,9464181,10,False,False,0
TXN1819E3C0B0DA,684,0,USR034712,MER001408,Entertainment,Medium,Laptop,Bengaluru,India,Low,70569,UPI,2026-03-18 02:30:52.356286,2,Wednesday,8568023,8497454,10,False,False,0
TXN5165579CD41B,553,0,USR021639,MER001251,Entertainment,Low,Android,Ahmedabad,India,Low,7173,Debit Card,2026-06-08 06:19:05.004854,6,Monday,687828,680655,0,False,False,0
TXN9F5FECD94E59,623,0,USR021495,MER000305,Fuel,Low,Tablet,Chennai,India,Low,2078,Debit Card,2025-12-27 12:17:36.532863,12,Saturday,111368,109290,0,False,False,0
TXN579E9F643046,646,0,USR036089,MER004009,Fuel,Low,Tablet,Singapore,Singapore,Low,35387,Wallet,2026-04-21 05:05:59.661393,5,Tuesday,4586862,4551475,0,False,False,0
TXND077CEFD5819,582,0,USR026334,MER002958,E-Commerce,Low,Android,New York,USA,Medium,3008,Wallet,2026-06-10 02:43:22.279044,2,Wednesday,1499837,1496829,30,False,True,0
TXN768154AD0284,613,0,USR011384,MER002209,Luxury,Low,Android,Sydney,Australia,Medium,7317,Wallet,2026-04-09 09:39:54.895936,9,Thursday,2714403,2707086,10,False,False,0
TXNF5B9BBA907C2,766,0,USR015872,MER002871,Grocery,Medium,Laptop,Singapore,Singapore,Low,9133,Credit Card,2025-09-21 10:48:32.799011,10,Sunday,735899,726766,10,False,False,0
TXN290CC1CA7E30,639,0,USR035662,MER004421,Travel,Medium,Android,Moscow,Russia,High,17842,Net Banking,2026-03-30 04:55:23.528465,4,Monday,2312037,2294195,55,True,False,0
TXNB1BB3D7B0868,719,0,USR049000,MER000257,Luxury,Low,Tablet,Mumbai,India,Low,34439,Debit Card,2025-08-30 10:50:47.536889,10,Saturday,1251654,1217215,0,False,False,0
TXN474DCC750547,713,0,USR006226,MER001860,Fuel,Low,Tablet,Singapore,Singapore,Low,13994,Debit Card,2026-01-31 05:55:49.585917,5,Saturday,1579004,1565010,20,False,True,0
TXN3FCA06E22DB3,713,0,USR013729,MER000902,Luxury,Low,Tablet,Singapore,Singapore,Low,126173,UPI,2025-11-06 16:55:00.408102,16,Thursday,3315591,3189418,0,False,False,0
TXN9235167C1ED1,666,0,USR007572,MER000684,Entertainment,High,Android,London,UK,Medium,39544,Debit Card,2026-03-24 07:04:37.027424,7,Tuesday,1798368,1758824,55,True,False,0
TXND2511DAD751A,631,0,USR013684,MER001521,Travel,Low,Tablet,Delhi,India,Low,18678,Debit Card,2026-03-08 07:16:43.288731,7,Sunday,1260004,1241326,0,False,False,0
TXN95542FB2AD75,708,0,USR025115,MER004646,E-Commerce,Low,Android,Ahmedabad,India,Low,9717,Debit Card,2026-06-04 20:47:58.199965,20,Thursday,956971,947254,0,False,False,0
TXN6DB81ADB09E2,765,0,USR049843,MER003266,Grocery,Medium,Laptop,San Francisco,USA,Medium,8836,UPI,2026-05-28 07:36:08.969736,7,Thursday,645970,637134,20,False,False,0
TXN06C8F8BE21A1,681,0,USR036028,MER001559,Grocery,Low,Android,Chennai,India,Low,35128,Net Banking,2025-10-17 12:05:29.462330,12,Friday,3852249,3817121,25,True,False,0
TXN3110C492006F,690,1,USR007935,MER002593,Luxury,Low,Tablet,Lagos,Nigeria,High,67053,UPI,2025-12-21 20:47:22.156816,20,Sunday,3031911,2964858,35,False,False,0
TXND3005904B7E3,900,0,USR039566,MER000237,Luxury,Low,Laptop,Bengaluru,India,Low,55058,Credit Card,2025-11-19 03:35:53.497422,3,Wednesday,2453154,2398096,20,False,True,0
TXN8BA1EA4A1385,609,0,USR027071,MER001907,E-Commerce,Low,Laptop,Singapore,Singapore,Low,15490,Credit Card,2026-03-10 13:28:04.719256,13,Tuesday,4250434,4234944,0,False,False,0
TXN989B7F2528C0,778,0,USR039198,MER000713,Fuel,Low,Android,Moscow,Russia,High,20121,UPI,2026-06-22 11:01:57.115205,11,Monday,4869337,4849216,20,False,False,0
TXNED1D87A88DA0,649,0,USR015717,MER000231,Luxury,High,Tablet,Hyderabad,India,Low,6687,Net Banking,2026-04-21 02:29:31.647594,2,Tuesday,3108999,3102312,20,False,False,0
TXNC5DFC76B0EB8,769,0,USR031388,MER000446,Entertainment,Low,iPhone,Dubai,UAE,Medium,2710,Debit Card,2026-03-31 12:24:09.553299,12,Tuesday,745334,742624,10,False,False,0
TXND60FAA684DED,789,0,USR019324,MER001374,Healthcare,Medium,Tablet,Ahmedabad,India,Low,155122,Credit Card,2026-03-11 14:44:09.807121,14,Wednesday,8828559,8673437,10,False,False,0
TXN2AC23D6B0AC5,737,0,USR005319,MER002466,Fuel,Low,iPhone,Mumbai,India,Low,2849,Debit Card,2026-05-23 10:25:33.613067,10,Saturday,1752589,1749740,0,False,False,0
TXNE987A2A39839,713,0,USR009907,MER004064,Healthcare,Low,iPhone,Moscow,Russia,High,4534,Credit Card,2025-10-20 04:59:11.550200,4,Monday,1102054,1097520,20,False,False,0
TXN1BD7BAB32B3A,665,0,USR034533,MER004282,Fuel,Low,Tablet,Pyongyang,North Korea,High,9560,Debit Card,2026-03-21 13:48:28.974041,13,Saturday,546159,536599,20,False,False,0
TXNEADCB1069A98,642,0,USR006465,MER000868,Grocery,Low,Tablet,Berlin,Germany,Medium,9937,Credit Card,2025-09-21 14:25:05.418895,14,Sunday,1406694,1396757,35,True,False,0
TXNAB5DC6A630D6,761,0,USR007603,MER002399,Restaurant,Low,Laptop,Pyongyang,North Korea,High,68665,Net Banking,2026-02-14 06:07:13.255075,6,Saturday,2788923,2720258,20,False,False,0
TXNE681DE63313B,853,0,USR028810,MER000610,Restaurant,Low,Tablet,Ahmedabad,India,Low,20430,Credit Card,2026-06-14 20:36:57.273349,20,Sunday,1457142,1436712,25,True,False,0
TXN37A42DF15DB5,720,0,USR006057,MER003358,Restaurant,Low,Tablet,Dubai,UAE,Medium,26467,Credit Card,2025-11-15 21:41:07.204602,21,Saturday,1629919,1603452,10,False,False,0
TXNA0BBBA9837C4,745,0,USR042904,MER004447,Travel,Medium,Tablet,Singapore,Singapore,Low,25311,Credit Card,2026-05-21 07:10:42.157818,7,Thursday,3480066,3454755,30,False,True,0
TXN2F07D112A28E,726,0,USR000488,MER000744,Fuel,Low,iPhone,Moscow,Russia,High,10446,UPI,2025-12-02 07:17:42.193276,7,Tuesday,1150122,1139676,20,False,False,0
TXN75C2219E5848,688,0,USR025360,MER001690,Luxury,Low,Android,Mumbai,India,Low,10516,Debit Card,2025-12-19 19:27:06.002724,19,Friday,965741,955225,0,False,False,0
TXN1CD2E0E70F1A,671,0,USR034883,MER000742,Grocery,Low,Tablet,Pyongyang,North Korea,High,29977,Debit Card,2025-10-25 20:19:56.495133,20,Saturday,1243043,1213066,20,False,False,0
TXND3B9E6C33412,663,0,USR001941,MER002605,Restaurant,High,Tablet,Moscow,Russia,High,4575,Credit Card,2025-08-22 02:05:26.950114,2,Friday,470421,465846,40,False,False,0
TXN12C5F94C6828,605,0,USR000801,MER000522,Travel,Low,Laptop,Bengaluru,India,Low,17384,Net Banking,2026-02-22 11:36:40.999251,11,Sunday,538408,521024,0,False,False,0
TXNDD30989517EE,681,0,USR047370,MER003586,Restaurant,Low,iPhone,Hyderabad,India,Low,32323,Credit Card,2025-07-17 04:24:51.320174,4,Thursday,2032339,2000016,25,True,False,0
TXNDE6E366B424B,565,0,USR013486,MER001414,Healthcare,Low,Android,London,UK,Medium,3745,UPI,2025-08-11 22:20:05.097937,22,Monday,657475,653730,10,False,False,0
TXNDC4F78B46B27,737,0,USR016612,MER002598,Grocery,Low,Tablet,London,UK,Medium,18818,Wallet,2025-12-25 08:42:01.957564,8,Thursday,464335,445517,10,False,False,0
TXNF95C10F0457B,711,0,USR009559,MER001875,E-Commerce,Medium,iPhone,Mumbai,India,Low,15961,Credit Card,2025-08-09 18:00:04.621299,18,Saturday,593097,577136,10,False,False,0
TXN947493B5A3FC,717,0,USR008277,MER000650,Healthcare,Low,Tablet,Sydney,Australia,Medium,6493,Wallet,2025-11-06 10:35:42.388702,10,Thursday,1263922,1257429,30,False,True,0
TXN3DEC06AAC865,673,0,USR039165,MER000802,E-Commerce,Low,Tablet,Berlin,Germany,Medium,14203,Net Banking,2026-01-20 02:37:47.707820,2,Tuesday,1024501,1010298,10,False,False,0
TXN96502458ABCC,867,0,USR025619,MER001204,Grocery,Low,iPhone,Bengaluru,India,Low,37154,Credit Card,2026-04-15 11:39:33.437862,11,Wednesday,3462275,3425121,0,False,False,0
TXN891824AD0F9C,690,0,USR021283,MER001914,Restaurant,Low,Tablet,Chennai,India,Low,43310,Credit Card,2026-02-02 13:20:41.361766,13,Monday,1329824,1286514,0,False,False,0
TXNE9EBA4D1E92F,650,0,USR000626,MER000277,E-Commerce,High,Tablet,Berlin,Germany,Medium,125250,Debit Card,2026-06-08 14:13:04.225126,14,Monday,6170327,6045077,30,False,False,0
TXN3740FC658280,666,0,USR031183,MER001834,Healthcare,Low,Android,London,UK,Medium,29386,Debit Card,2025-11-23 04:31:43.636711,4,Sunday,2630515,2601129,10,False,False,0
TXNE8C0453278DB,672,0,USR041468,MER000098,Healthcare,Low,Laptop,Moscow,Russia,High,24469,Net Banking,2026-01-23 17:42:34.873504,17,Friday,2368232,2343763,20,False,False,0
TXN602A2393F327,598,0,USR035097,MER004724,Entertainment,Low,Laptop,Berlin,Germany,Medium,180527,Wallet,2025-10-06 09:29:40.004770,9,Monday,13752067,13571540,30,False,True,0
TXNC49153E4975D,534,0,USR034531,MER000113,Travel,Low,Android,New York,USA,Medium,10405,Credit Card,2025-11-04 21:13:57.417905,21,Tuesday,1608672,1598267,25,False,False,0
TXN55F03DA69C8E,801,0,USR041860,MER004002,Luxury,Low,Tablet,London,UK,Medium,45285,Debit Card,2026-03-21 21:56:48.833365,21,Saturday,689930,644645,10,False,False,0
TXN010D4BE2970A,686,0,USR024322,MER002037,Entertainment,Low,Android,Sydney,Australia,Medium,34445,Net Banking,2026-03-19 20:15:30.861214,20,Thursday,1768720,1734275,30,False,True,0
TXN2EC298DC9E7A,577,0,USR032897,MER001280,Grocery,Medium,iPhone,Singapore,Singapore,Low,18404,Net Banking,2025-08-07 03:01:35.054833,3,Thursday,3539117,3520713,10,False,False,0
TXN38F31A8B9878,651,0,USR020957,MER002082,Luxury,High,iPhone,Delhi,India,Low,51296,UPI,2025-08-23 19:16:27.893904,19,Saturday,991697,940401,40,False,True,0
TXNB7A8A1596ED1,720,0,USR033970,MER003260,Restaurant,Low,Android,Lagos,Nigeria,High,17533,Credit Card,2026-05-03 09:47:20.055557,9,Sunday,1484030,1466497,20,False,False,0
TXN493865ADB09E,665,0,USR011086,MER002684,Fuel,Low,iPhone,Singapore,Singapore,Low,360,Wallet,2026-01-03 13:55:23.216785,13,Saturday,220246,219886,0,False,False,0
TXN06CFDC9771B2,752,0,USR010038,MER000553,Grocery,Medium,iPhone,Pyongyang,North Korea,High,18004,Net Banking,2026-01-21 23:05:29.487510,23,Wednesday,4438594,4420590,30,False,False,0
TXNBF30F89335F4,695,0,USR033118,MER003250,E-Commerce,Low,iPhone,Ahmedabad,India,Low,16668,Debit Card,2025-11-01 05:02:14.305209,5,Saturday,521965,505297,0,False,False,0
TXN017F5DEDCB05,773,0,USR018876,MER003490,Travel,Medium,Laptop,Chennai,India,Low,31,UPI,2026-04-21 19:31:00.890956,19,Tuesday,14182,14151,10,False,False,0
TXN8DD608EACA78,682,0,USR045220,MER003124,Luxury,Low,iPhone,Kolkata,India,Low,32731,Wallet,2025-08-11 03:01:48.065914,3,Monday,615267,582536,0,False,False,0
TXN477F8BF7D43E,641,0,USR001700,MER003226,Restaurant,Medium,Laptop,Pyongyang,North Korea,High,144893,Debit Card,2026-02-24 22:42:53.387439,22,Tuesday,7758706,7613813,30,False,False,0
TXN0AA6E004704A,625,0,USR043762,MER003772,E-Commerce,Low,Tablet,Berlin,Germany,Medium,7138,Debit Card,2025-11-13 11:36:09.242261,11,Thursday,779529,772391,10,False,False,0
TXN25A1B12B89AE,768,0,USR013741,MER000667,Grocery,Medium,Android,Kolkata,India,Low,4817,Credit Card,2026-06-21 00:24:18.003767,0,Sunday,866567,861750,10,False,False,0
TXN319AFBBC194B,764,0,USR000152,MER001755,Grocery,Low,Tablet,Pyongyang,North Korea,High,2308,UPI,2025-08-07 20:01:59.672424,20,Thursday,1040401,1038093,20,False,False,0
TXN32E2E370D86F,612,0,USR027828,MER003773,Grocery,Low,iPhone,Chennai,India,Low,4103,Debit Card,2026-03-20 17:34:18.001482,17,Friday,1022754,1018651,25,True,False,0
TXN33B120B8D5BD,609,0,USR032559,MER001546,Fuel,Low,Tablet,Hyderabad,India,Low,99300,Net Banking,2026-06-02 23:19:07.446591,23,Tuesday,5171378,5072078,0,False,False,0
TXNB49AE013BAF3,546,0,USR016672,MER000830,Luxury,Low,Android,London,UK,Medium,5588,UPI,2026-02-16 10:03:24.658387,10,Monday,576685,571097,50,True,False,0
TXNC3D8375FB0EF,767,0,USR028790,MER001954,Entertainment,Low,Laptop,Moscow,Russia,High,8387,Net Banking,2025-12-04 04:09:32.846578,4,Thursday,927050,918663,20,False,False,0
TXN1176D4325EB5,775,0,USR004293,MER001176,Travel,Low,Tablet,Berlin,Germany,Medium,9295,Wallet,2026-07-01 05:05:48.962752,5,Wednesday,707275,697980,10,False,False,0
TXN733112978B83,678,0,USR008910,MER001854,Fuel,Low,Android,Delhi,India,Low,33478,Wallet,2026-02-12 16:57:04.023747,16,Thursday,1476406,1442928,0,False,False,0
TXN7EE2CFAABCB1,714,0,USR032224,MER004980,Travel,Low,Android,San Francisco,USA,Medium,44612,Net Banking,2026-04-09 13:49:10.498944,13,Thursday,5688208,5643596,10,False,False,0
TXN5855F27AE6CC,591,0,USR013819,MER004793,Entertainment,Low,Android,Singapore,Singapore,Low,24300,UPI,2026-03-07 15:51:32.172874,15,Saturday,2587903,2563603,0,False,False,0
TXN90DE022FBFAE,647,0,USR027675,MER001046,Travel,Low,Laptop,Hyderabad,India,Low,5875,UPI,2026-06-08 12:05:18.851171,12,Monday,1255903,1250028,0,False,False,0
